"","Week","State","Age","date_start","date_end","More.than.half.the.days","Several.days","Nearly.every.day","Not.at.all","Response"
"3482",23,"IA","30 - 39",2021-02-01,2021-02-01,77352,112137,47504,97149,0.596580755521153
"3483",23,"IA","40 - 49",2021-02-01,2021-02-01,45949,87227,53420,102978,0.522431061223417
"3484",23,"KS","18 - 29",2021-02-01,2021-02-01,59269,63120,88654,73242,1.08478168404688
"3485",23,"KS","30 - 39",2021-02-01,2021-02-01,40463,100019,61560,80790,0.564258416339895
"3486",23,"KS","40 - 49",2021-02-01,2021-02-01,50618,93048,26501,120002,0.361976061957287
"3487",23,"KY","18 - 29",2021-02-01,2021-02-01,28212,94921,124384,113534,0.732033292557147
"3488",23,"KY","30 - 39",2021-02-01,2021-02-01,113798,188850,130228,92345,0.86781770657373
"3489",23,"KY","40 - 49",2021-02-01,2021-02-01,77810,180765,74969,126146,0.497795777929107
"3490",23,"LA","18 - 29",2021-02-01,2021-02-01,29491,124359,48884,50562,0.448059409676368
"3491",23,"LA","30 - 39",2021-02-01,2021-02-01,58226,149879,125876,84498,0.785495163774602
"3492",23,"LA","40 - 49",2021-02-01,2021-02-01,116735,145853,130752,111879,0.960249406360095
"3493",23,"ME","18 - 29",2021-02-01,2021-02-01,8309,33435,14036,13251,0.478623141841237
"3494",23,"ME","30 - 39",2021-02-01,2021-02-01,35526,49871,44578,48431,0.814876604748632
"3495",23,"ME","40 - 49",2021-02-01,2021-02-01,24747,42549,23960,34164,0.63492498012071
"3496",23,"MD","18 - 29",2021-02-01,2021-02-01,141752,88839,149645,133912,1.30817370067923
"3497",23,"MD","30 - 39",2021-02-01,2021-02-01,76692,338750,142362,130902,0.466417687990257
"3498",23,"MD","40 - 49",2021-02-01,2021-02-01,91153,205895,131789,198457,0.551356244064577
"3499",23,"MA","18 - 29",2021-02-01,2021-02-01,163738,214283,158546,132723,0.928756275107635
"3500",23,"MA","30 - 39",2021-02-01,2021-02-01,110379,283737,201181,185509,0.663958776420044
"3501",23,"MA","40 - 49",2021-02-01,2021-02-01,116779,298225,175400,211303,0.573430704495141
"3502",23,"MI","18 - 29",2021-02-01,2021-02-01,181678,229152,224814,219042,0.906955470175861
"3503",23,"MI","30 - 39",2021-02-01,2021-02-01,137513,272378,242581,337492,0.623237739190319
"3504",23,"MI","40 - 49",2021-02-01,2021-02-01,141102,342108,208084,234282,0.605815506861674
"3505",23,"MN","18 - 29",2021-02-01,2021-02-01,124889,145511,158352,58956,1.3852651039043
"3506",23,"MN","30 - 39",2021-02-01,2021-02-01,105591,212470,131598,228887,0.537408492444892
"3507",23,"MN","40 - 49",2021-02-01,2021-02-01,66539,167521,125747,223742,0.491449485384511
"3508",23,"MS","18 - 29",2021-02-01,2021-02-01,30318,56138,37517,68208,0.545534235118138
"3509",23,"MS","30 - 39",2021-02-01,2021-02-01,42190,138003,71843,69426,0.549744731932372
"3510",23,"MS","40 - 49",2021-02-01,2021-02-01,35007,115155,95729,73367,0.693478745186238
"3511",23,"MO","18 - 29",2021-02-01,2021-02-01,58972,170149,214157,178412,0.783590246757383
"3512",23,"MO","30 - 39",2021-02-01,2021-02-01,136408,211280,180459,148141,0.881604024250113
"3513",23,"MO","40 - 49",2021-02-01,2021-02-01,103296,201309,120393,205088,0.550419909595789
"3514",23,"MT","18 - 29",2021-02-01,2021-02-01,35468,31637,18109,5131,1.4571638381201
"3515",23,"MT","30 - 39",2021-02-01,2021-02-01,14833,52649,23576,25432,0.491912244976371
"3516",23,"MT","40 - 49",2021-02-01,2021-02-01,16555,40060,13248,50018,0.330857701103488
"3517",23,"NE","18 - 29",2021-02-01,2021-02-01,29245,69759,26247,41851,0.49719559179285
"3518",23,"NE","30 - 39",2021-02-01,2021-02-01,43453,57034,37879,56977,0.71336976256677
"3519",23,"NE","40 - 49",2021-02-01,2021-02-01,25114,53601,32981,74200,0.454573907872395
"3520",23,"NV","18 - 29",2021-02-01,2021-02-01,46947,87518,55886,47674,0.760644120953903
"3521",23,"NV","30 - 39",2021-02-01,2021-02-01,54126,117121,96790,152309,0.56013064617897
"3522",23,"NV","40 - 49",2021-02-01,2021-02-01,32386,113021,97014,117514,0.561303055935107
"3523",23,"NH","18 - 29",2021-02-01,2021-02-01,7911,33224,46589,26429,0.913617085477679
"3524",23,"NH","30 - 39",2021-02-01,2021-02-01,17521,45952,34354,43200,0.581871410624551
"3525",23,"NH","40 - 49",2021-02-01,2021-02-01,19980,43965,27214,35629,0.592934140764379
"3526",23,"NJ","18 - 29",2021-02-01,2021-02-01,81175,313018,122909,95478,0.499598527280561
"3527",23,"NJ","30 - 39",2021-02-01,2021-02-01,165209,432425,223660,185191,0.62962908991995
"3528",23,"NJ","40 - 49",2021-02-01,2021-02-01,136409,331666,124540,286545,0.422103456586829
"3529",23,"NM","18 - 29",2021-02-01,2021-02-01,52382,20269,29359,30511,1.60970854667192
"3530",23,"NM","30 - 39",2021-02-01,2021-02-01,31411,100537,68795,54926,0.644564944713533
"3531",23,"NM","40 - 49",2021-02-01,2021-02-01,35249,86248,41957,72390,0.48668036662086
"3532",23,"NY","18 - 29",2021-02-01,2021-02-01,277008,418345,500546,452740,0.892627011141278
"3533",23,"NY","30 - 39",2021-02-01,2021-02-01,198411,902932,403233,549037,0.414364218519817
"3534",23,"NY","40 - 49",2021-02-01,2021-02-01,266905,764281,366557,676722,0.439597974466396
"3535",23,"NC","18 - 29",2021-02-01,2021-02-01,193306,366354,399344,102050,1.26525392609798
"3536",23,"NC","30 - 39",2021-02-01,2021-02-01,183140,347324,180986,215101,0.647421433968974
"3537",23,"NC","40 - 49",2021-02-01,2021-02-01,195815,433081,329015,317467,0.699262405602307
"3538",23,"ND","18 - 29",2021-02-01,2021-02-01,6108,12577,11724,26779,0.453094826710031
"3539",23,"ND","30 - 39",2021-02-01,2021-02-01,17013,37469,12071,49880,0.332963170728915
"3540",23,"ND","40 - 49",2021-02-01,2021-02-01,4669,17313,5891,27048,0.238046933116927
"3541",23,"OH","18 - 29",2021-02-01,2021-02-01,263339,181001,199922,323603,0.918068425934
"3542",23,"OH","30 - 39",2021-02-01,2021-02-01,157420,339323,375555,403388,0.717607521633583
"3543",23,"OH","40 - 49",2021-02-01,2021-02-01,178598,463136,308983,360580,0.591928528764768
"3544",23,"OK","18 - 29",2021-02-01,2021-02-01,34017,114282,161239,55460,1.15031047118568
"3545",23,"OK","30 - 39",2021-02-01,2021-02-01,90918,142841,109953,99688,0.828234973961877
"3546",23,"OK","40 - 49",2021-02-01,2021-02-01,39214,100335,90047,147085,0.522435534718293
"3547",23,"OR","18 - 29",2021-02-01,2021-02-01,49660,169652,128877,94653,0.675496112445849
"3548",23,"OR","30 - 39",2021-02-01,2021-02-01,73587,182192,166223,86539,0.892379368215799
"3549",23,"OR","40 - 49",2021-02-01,2021-02-01,66627,158933,98860,120061,0.593156125221331
"3550",23,"PA","18 - 29",2021-02-01,2021-02-01,178810,392653,305578,137459,0.913746529035374
"3551",23,"PA","30 - 39",2021-02-01,2021-02-01,184934,436373,344823,271848,0.748010861016547
"3552",23,"PA","40 - 49",2021-02-01,2021-02-01,240779,360307,267265,415012,0.655270927192549
"3553",23,"RI","18 - 29",2021-02-01,2021-02-01,10474,15295,13776,17690,0.735182658784296
"3554",23,"RI","30 - 39",2021-02-01,2021-02-01,11156,33151,41549,35698,0.765515839010007
"3555",23,"RI","40 - 49",2021-02-01,2021-02-01,20693,31388,31090,29673,0.848053585758504
"3556",23,"SC","18 - 29",2021-02-01,2021-02-01,61052,195101,95230,119485,0.496786252407927
"3557",23,"SC","30 - 39",2021-02-01,2021-02-01,68249,190762,103905,228913,0.410207898969441
"3558",23,"SC","40 - 49",2021-02-01,2021-02-01,41837,157477,111615,149911,0.499212721381446
"3559",23,"SD","18 - 29",2021-02-01,2021-02-01,4466,13381,16930,32474,0.466601243048741
"3560",23,"SD","30 - 39",2021-02-01,2021-02-01,14697,41300,24928,33320,0.531023854194586
"3561",23,"SD","40 - 49",2021-02-01,2021-02-01,9108,25455,14380,31078,0.415474147842853
"3562",23,"TN","18 - 29",2021-02-01,2021-02-01,57738,197780,239862,91629,1.02830250614183
"3563",23,"TN","30 - 39",2021-02-01,2021-02-01,122827,211091,229542,166745,0.932597740818768
"3564",23,"TN","40 - 49",2021-02-01,2021-02-01,109873,169867,147913,274278,0.580409550934942
"3565",23,"TX","18 - 29",2021-02-01,2021-02-01,722696,926940,810931,579294,1.01818641724991
"3566",23,"TX","30 - 39",2021-02-01,2021-02-01,591914,1305369,931774,616213,0.79293415529496
"3567",23,"TX","40 - 49",2021-02-01,2021-02-01,492397,1078427,567429,1014929,0.506280823710826
"3568",23,"UT","18 - 29",2021-02-01,2021-02-01,62063,161624,138694,68519,0.87231416988568
"3569",23,"UT","30 - 39",2021-02-01,2021-02-01,52140,123270,84709,109590,0.587687881130293
"3570",23,"UT","40 - 49",2021-02-01,2021-02-01,53460,137822,78927,101291,0.55365873039107
"3571",23,"VT","18 - 29",2021-02-01,2021-02-01,6831,40010,14482,6569,0.457566714613882
"3572",23,"VT","30 - 39",2021-02-01,2021-02-01,9960,22428,27376,9768,1.15964716113803
"3573",23,"VT","40 - 49",2021-02-01,2021-02-01,5641,20459,10920,22500,0.38550711143183
"3574",23,"VA","18 - 29",2021-02-01,2021-02-01,124075,251946,265544,169717,0.924005663290353
"3575",23,"VA","30 - 39",2021-02-01,2021-02-01,126963,346451,223757,238298,0.599778708471498
"3576",23,"VA","40 - 49",2021-02-01,2021-02-01,110661,279685,203134,254163,0.58779839954444
"3577",23,"WA","18 - 29",2021-02-01,2021-02-01,168241,279795,298153,148176,1.08977944767286
"3578",23,"WA","30 - 39",2021-02-01,2021-02-01,171438,297559,294712,270049,0.821253400233964
"3579",23,"WA","40 - 49",2021-02-01,2021-02-01,138098,298016,225498,167772,0.780604051628638
"3580",23,"WV","18 - 29",2021-02-01,2021-02-01,9264,47418,32597,58998,0.393371297549241
"3581",23,"WV","30 - 39",2021-02-01,2021-02-01,25123,55989,70428,46397,0.93324282616764
"3582",23,"WV","40 - 49",2021-02-01,2021-02-01,31391,60360,32752,50224,0.580038703609925
"3583",23,"WI","18 - 29",2021-02-01,2021-02-01,55936,154757,117002,105713,0.663945943870695
"3584",23,"WI","30 - 39",2021-02-01,2021-02-01,68344,230547,184618,166502,0.637105243937146
"3585",23,"WI","40 - 49",2021-02-01,2021-02-01,85179,218513,107179,213833,0.444916802745949
"3586",23,"WY","18 - 29",2021-02-01,2021-02-01,9091,22544,4876,9591,0.434635133032519
"3587",23,"WY","30 - 39",2021-02-01,2021-02-01,8236,20118,15267,16757,0.637369491525424
"3588",23,"WY","40 - 49",2021-02-01,2021-02-01,10587,20300,15285,18062,0.674417392211042
"3589",24,"US","18 - 29",2021-02-15,2021-02-15,4797149,9136032,8702958,6355604,0.871444888067342
"3590",24,"US","30 - 39",2021-02-15,2021-02-15,5176833,11498375,8516276,10896437,0.611441123060109
"3591",24,"US","40 - 49",2021-02-15,2021-02-15,4744429,10884533,6907420,11217570,0.527182820566894
"3592",24,"AL","18 - 29",2021-02-15,2021-02-15,67731,121553,138230,156600,0.74045938745942
"3593",24,"AL","30 - 39",2021-02-15,2021-02-15,78651,176401,91199,116586,0.579718554065539
"3594",24,"AL","40 - 49",2021-02-15,2021-02-15,70708,138184,118194,204064,0.551944788574367
"3595",24,"AK","18 - 29",2021-02-15,2021-02-15,7266,20128,18081,15739,0.706694175704687
"3596",24,"AK","30 - 39",2021-02-15,2021-02-15,18047,36349,21498,25071,0.643845652881798
"3597",24,"AK","40 - 49",2021-02-15,2021-02-15,11835,24295,9198,27151,0.408836449869766
"3598",24,"AZ","18 - 29",2021-02-15,2021-02-15,122369,241793,200695,127560,0.87467544598257
"3599",24,"AZ","30 - 39",2021-02-15,2021-02-15,105250,273567,226155,215296,0.677909762039672
"3600",24,"AZ","40 - 49",2021-02-15,2021-02-15,133816,256887,156482,213208,0.617530499154426
"3601",24,"AR","18 - 29",2021-02-15,2021-02-15,23307,64198,93240,70078,0.86796598051774
"3602",24,"AR","30 - 39",2021-02-15,2021-02-15,54755,85285,60322,82506,0.685835354697213
"3603",24,"AR","40 - 49",2021-02-15,2021-02-15,38525,73952,80391,83596,0.754792190316602
"3604",24,"CA","18 - 29",2021-02-15,2021-02-15,788425,1677329,1343153,870875,0.836502101087668
"3605",24,"CA","30 - 39",2021-02-15,2021-02-15,606946,1621557,1066503,1207757,0.591468108523833
"3606",24,"CA","40 - 49",2021-02-15,2021-02-15,662969,1378677,773299,1069351,0.586704073646216
"3607",24,"CO","18 - 29",2021-02-15,2021-02-15,76547,227592,187105,127894,0.741666338477465
"3608",24,"CO","30 - 39",2021-02-15,2021-02-15,92355,298023,158351,197640,0.505799303155571
"3609",24,"CO","40 - 49",2021-02-15,2021-02-15,78455,249604,116341,238242,0.399298139166868
"3610",24,"CT","18 - 29",2021-02-15,2021-02-15,35499,66483,106595,52664,1.19259402251001
"3611",24,"CT","30 - 39",2021-02-15,2021-02-15,73766,107993,71247,77417,0.782120705463567
"3612",24,"CT","40 - 49",2021-02-15,2021-02-15,65930,132283,80947,118934,0.584661866036136
"3613",24,"DE","18 - 29",2021-02-15,2021-02-15,7755,14648,20908,17987,0.878290179255401
"3614",24,"DE","30 - 39",2021-02-15,2021-02-15,15195,18561,31223,18665,1.2469241927685
"3615",24,"DE","40 - 49",2021-02-15,2021-02-15,19491,30287,22638,27261,0.732067143949399
"3616",24,"DC","18 - 29",2021-02-15,2021-02-15,11226,10945,27951,24279,1.11222461957756
"3617",24,"DC","30 - 39",2021-02-15,2021-02-15,18289,27522,32440,55623,0.610126886764087
"3618",24,"DC","40 - 49",2021-02-15,2021-02-15,18709,27195,10495,15660,0.681460739703652
"3619",24,"FL","18 - 29",2021-02-15,2021-02-15,114448,455650,691226,323186,1.03445911591144
"3620",24,"FL","30 - 39",2021-02-15,2021-02-15,200434,704043,466167,837796,0.432341509068067
"3621",24,"FL","40 - 49",2021-02-15,2021-02-15,417467,606843,515648,745430,0.690034482682121
"3622",24,"GA","18 - 29",2021-02-15,2021-02-15,125774,280424,293868,162374,0.94770527418823
"3623",24,"GA","30 - 39",2021-02-15,2021-02-15,133838,396273,216026,480737,0.398928176417601
"3624",24,"GA","40 - 49",2021-02-15,2021-02-15,170560,358091,181279,376896,0.478700983826925
"3625",24,"HI","18 - 29",2021-02-15,2021-02-15,25940,39514,17649,27608,0.649399600727034
"3626",24,"HI","30 - 39",2021-02-15,2021-02-15,16301,31596,20424,65379,0.378705852023717
"3627",24,"HI","40 - 49",2021-02-15,2021-02-15,16919,73709,41021,50343,0.467062199722697
"3628",24,"ID","18 - 29",2021-02-15,2021-02-15,18276,55545,34330,47225,0.511880899095067
"3629",24,"ID","30 - 39",2021-02-15,2021-02-15,30168,63343,47156,51604,0.672692632256605
"3630",24,"ID","40 - 49",2021-02-15,2021-02-15,23817,47165,38885,78892,0.497409901869789
"3631",24,"IL","18 - 29",2021-02-15,2021-02-15,128279,299184,193840,291598,0.54524173045218
"3632",24,"IL","30 - 39",2021-02-15,2021-02-15,140392,500709,331993,261729,0.619571689763627
"3633",24,"IL","40 - 49",2021-02-15,2021-02-15,179581,540371,192524,446943,0.376886178054803
"3634",24,"IN","18 - 29",2021-02-15,2021-02-15,61259,183941,229194,124552,0.941522173922909
"3635",24,"IN","30 - 39",2021-02-15,2021-02-15,86711,143260,140805,303350,0.509428808132375
"3636",24,"IN","40 - 49",2021-02-15,2021-02-15,105740,168104,116523,217619,0.576224389004545
"3637",24,"IA","18 - 29",2021-02-15,2021-02-15,73177,89097,57355,88761,0.733911322515715
"3638",24,"IA","30 - 39",2021-02-15,2021-02-15,47301,90342,92000,71492,0.860764734233845
"3639",24,"IA","40 - 49",2021-02-15,2021-02-15,33963,129971,57664,99557,0.399197483531421
"3640",24,"KS","18 - 29",2021-02-15,2021-02-15,19857,71916,62850,63415,0.611146004980381
"3641",24,"KS","30 - 39",2021-02-15,2021-02-15,54463,108078,72925,57920,0.767406836226943
"3642",24,"KS","40 - 49",2021-02-15,2021-02-15,14452,97825,54662,107272,0.336982013388787
"3643",24,"KY","18 - 29",2021-02-15,2021-02-15,44714,91693,84101,77468,0.76149348845183
"3644",24,"KY","30 - 39",2021-02-15,2021-02-15,68994,125575,108097,211949,0.524676763726431
"3645",24,"KY","40 - 49",2021-02-15,2021-02-15,49904,161278,88854,125842,0.483275285594873
"3646",24,"LA","18 - 29",2021-02-15,2021-02-15,8040,112622,84272,49147,0.570640852079199
"3647",24,"LA","30 - 39",2021-02-15,2021-02-15,77650,120588,120156,264011,0.514317509925923
"3648",24,"LA","40 - 49",2021-02-15,2021-02-15,52207,116452,143315,140166,0.761918493636456
"3649",24,"ME","18 - 29",2021-02-15,2021-02-15,12697,15478,21429,15442,1.10368693402329
"3650",24,"ME","30 - 39",2021-02-15,2021-02-15,32229,76492,40874,32082,0.673301158656769
"3651",24,"ME","40 - 49",2021-02-15,2021-02-15,14218,25092,18247,49097,0.437598565825122
"3652",24,"MD","18 - 29",2021-02-15,2021-02-15,67243,174514,111223,60409,0.759678703234677
"3653",24,"MD","30 - 39",2021-02-15,2021-02-15,82118,207526,213731,160617,0.803625221720907
"3654",24,"MD","40 - 49",2021-02-15,2021-02-15,98658,193733,173523,203497,0.685197492636508
"3655",24,"MA","18 - 29",2021-02-15,2021-02-15,207100,182160,223396,144700,1.31706541026739
"3656",24,"MA","30 - 39",2021-02-15,2021-02-15,82844,302162,123082,171500,0.434753051754204
"3657",24,"MA","40 - 49",2021-02-15,2021-02-15,64699,238677,172201,227690,0.507969045837291
"3658",24,"MI","18 - 29",2021-02-15,2021-02-15,114283,167949,329210,157849,1.36125145028515
"3659",24,"MI","30 - 39",2021-02-15,2021-02-15,179987,296911,345457,240255,0.978178067859842
"3660",24,"MI","40 - 49",2021-02-15,2021-02-15,116437,307388,179167,350828,0.449098776085662
"3661",24,"MN","18 - 29",2021-02-15,2021-02-15,92228,196812,130671,144454,0.653153258748308
"3662",24,"MN","30 - 39",2021-02-15,2021-02-15,100474,236254,131671,144225,0.610138798724765
"3663",24,"MN","40 - 49",2021-02-15,2021-02-15,76167,211705,83527,215487,0.373822543493324
"3664",24,"MS","18 - 29",2021-02-15,2021-02-15,18392,41930,26179,47088,0.500696488350671
"3665",24,"MS","30 - 39",2021-02-15,2021-02-15,50591,38604,99640,108915,1.01838407256014
"3666",24,"MS","40 - 49",2021-02-15,2021-02-15,62563,113089,70165,136360,0.532084714711224
"3667",24,"MO","18 - 29",2021-02-15,2021-02-15,126195,188761,138652,133440,0.821993103683725
"3668",24,"MO","30 - 39",2021-02-15,2021-02-15,104845,200507,145345,187819,0.644278261048706
"3669",24,"MO","40 - 49",2021-02-15,2021-02-15,79452,208633,142894,183717,0.566703198674653
"3670",24,"MT","18 - 29",2021-02-15,2021-02-15,17692,26279,22387,28314,0.734141739783489
"3671",24,"MT","30 - 39",2021-02-15,2021-02-15,19647,26387,26201,21669,0.954053604128517
"3672",24,"MT","40 - 49",2021-02-15,2021-02-15,7136,37220,13839,51539,0.236314063925912
"3673",24,"NE","18 - 29",2021-02-15,2021-02-15,12989,49230,51494,51833,0.638047554495711
"3674",24,"NE","30 - 39",2021-02-15,2021-02-15,30920,107827,48752,57161,0.482895725749751
"3675",24,"NE","40 - 49",2021-02-15,2021-02-15,30999,58132,18804,73486,0.378390493701469
"3676",24,"NV","18 - 29",2021-02-15,2021-02-15,32133,89908,80019,40521,0.859870120908694
"3677",24,"NV","30 - 39",2021-02-15,2021-02-15,46018,99760,128498,112850,0.820826866092846
"3678",24,"NV","40 - 49",2021-02-15,2021-02-15,54503,139210,117554,89350,0.752787014350717
"3679",24,"NH","18 - 29",2021-02-15,2021-02-15,18372,37847,28881,25742,0.743100221736464
"3680",24,"NH","30 - 39",2021-02-15,2021-02-15,18780,50981,33116,43064,0.551820936785581
"3681",24,"NH","40 - 49",2021-02-15,2021-02-15,16408,54439,27528,55056,0.401260331521987
"3682",24,"NJ","18 - 29",2021-02-15,2021-02-15,171679,246780,134678,178966,0.719576930846091
"3683",24,"NJ","30 - 39",2021-02-15,2021-02-15,142593,242287,263613,177225,0.968282194549858
"3684",24,"NJ","40 - 49",2021-02-15,2021-02-15,145148,293813,126089,380821,0.402050593358769
"3685",24,"NM","18 - 29",2021-02-15,2021-02-15,17088,43423,65973,17184,1.37048525747851
"3686",24,"NM","30 - 39",2021-02-15,2021-02-15,31273,104067,61262,60123,0.563584871185821
"3687",24,"NM","40 - 49",2021-02-15,2021-02-15,21265,87144,56229,69552,0.49454995660387
"3688",24,"NY","18 - 29",2021-02-15,2021-02-15,378443,590805,465684,227112,1.03204481628331
"3689",24,"NY","30 - 39",2021-02-15,2021-02-15,348551,645435,545841,701800,0.663872301417347
"3690",24,"NY","40 - 49",2021-02-15,2021-02-15,306699,555676,442944,720449,0.587436967381722
"3691",24,"NC","18 - 29",2021-02-15,2021-02-15,230220,325638,147673,128353,0.83237993704721
"3692",24,"NC","30 - 39",2021-02-15,2021-02-15,156771,455071,228210,312266,0.501710460983896
"3693",24,"NC","40 - 49",2021-02-15,2021-02-15,148636,331905,197476,451051,0.442058046684616
"3694",24,"ND","18 - 29",2021-02-15,2021-02-15,8387,15344,25599,34945,0.675813796257631
"3695",24,"ND","30 - 39",2021-02-15,2021-02-15,16279,29647,17633,30747,0.561512733052952
"3696",24,"ND","40 - 49",2021-02-15,2021-02-15,10464,17587,12335,28285,0.497013428671085
"3697",24,"OH","18 - 29",2021-02-15,2021-02-15,95404,282397,261092,130379,0.863654863654864
"3698",24,"OH","30 - 39",2021-02-15,2021-02-15,200413,364404,223254,433162,0.531199925774168
"3699",24,"OH","40 - 49",2021-02-15,2021-02-15,146462,397009,223797,348935,0.496362997758545
"3700",24,"OK","18 - 29",2021-02-15,2021-02-15,56661,69821,63500,106558,0.6812659103408
"3701",24,"OK","30 - 39",2021-02-15,2021-02-15,63982,189631,140861,154480,0.595281755015097
"3702",24,"OK","40 - 49",2021-02-15,2021-02-15,47416,87875,93932,128920,0.651989206393136
"3703",24,"OR","18 - 29",2021-02-15,2021-02-15,55398,104436,207979,82884,1.40602711936793
"3704",24,"OR","30 - 39",2021-02-15,2021-02-15,72629,164593,144708,142025,0.70882009536296
"3705",24,"OR","40 - 49",2021-02-15,2021-02-15,85941,148792,127571,100770,0.855546918200688
"3706",24,"PA","18 - 29",2021-02-15,2021-02-15,254636,154343,209045,232468,1.19872754394265
"3707",24,"PA","30 - 39",2021-02-15,2021-02-15,139773,428003,258017,401092,0.479788202799438
"3708",24,"PA","40 - 49",2021-02-15,2021-02-15,111107,345705,297744,522996,0.470646401926555
"3709",24,"RI","18 - 29",2021-02-15,2021-02-15,8346,29488,8112,22141,0.318774332255128
"3710",24,"RI","30 - 39",2021-02-15,2021-02-15,9759,42308,45434,35344,0.710773708339772
"3711",24,"RI","40 - 49",2021-02-15,2021-02-15,15777,37401,29487,30209,0.669486762313267
"3712",24,"SC","18 - 29",2021-02-15,2021-02-15,98039,146256,71905,148166,0.577212300711224
"3713",24,"SC","30 - 39",2021-02-15,2021-02-15,149593,208596,144043,113048,0.912922361368469
"3714",24,"SC","40 - 49",2021-02-15,2021-02-15,70519,196032,58505,182560,0.340799594286197
"3715",24,"SD","18 - 29",2021-02-15,2021-02-15,23300,16403,12207,7876,1.46245726759751
"3716",24,"SD","30 - 39",2021-02-15,2021-02-15,18054,38674,13383,30973,0.451376225824515
"3717",24,"SD","40 - 49",2021-02-15,2021-02-15,18708,25397,8602,25909,0.532296417572993
"3718",24,"TN","18 - 29",2021-02-15,2021-02-15,97798,216591,159298,157672,0.686939398230656
"3719",24,"TN","30 - 39",2021-02-15,2021-02-15,110861,207696,244367,163530,0.956904958165646
"3720",24,"TN","40 - 49",2021-02-15,2021-02-15,68241,209016,203386,213553,0.642799164160173
"3721",24,"TX","18 - 29",2021-02-15,2021-02-15,424081,899615,968524,678540,0.882425997446385
"3722",24,"TX","30 - 39",2021-02-15,2021-02-15,555904,835230,649086,1344684,0.552769512925739
"3723",24,"TX","40 - 49",2021-02-15,2021-02-15,323431,987134,564028,974693,0.45236353664212
"3724",24,"UT","18 - 29",2021-02-15,2021-02-15,54544,113282,138453,105441,0.882380911015302
"3725",24,"UT","30 - 39",2021-02-15,2021-02-15,59818,120004,97185,129162,0.630114060505848
"3726",24,"UT","40 - 49",2021-02-15,2021-02-15,38088,116604,79352,130015,0.476200130565771
"3727",24,"VT","18 - 29",2021-02-15,2021-02-15,9457,25002,11394,8962,0.613914733246967
"3728",24,"VT","30 - 39",2021-02-15,2021-02-15,13912,17078,23906,14969,1.18007925858895
"3729",24,"VT","40 - 49",2021-02-15,2021-02-15,8076,16481,13570,20330,0.588030751677488
"3730",24,"VA","18 - 29",2021-02-15,2021-02-15,90917,201964,183168,191215,0.6970997942413
"3731",24,"VA","30 - 39",2021-02-15,2021-02-15,138618,251585,203796,222113,0.722852956947253
"3732",24,"VA","40 - 49",2021-02-15,2021-02-15,151130,317453,207711,310133,0.571779803883452
"3733",24,"WA","18 - 29",2021-02-15,2021-02-15,140792,181385,265511,152920,1.21536620750512
"3734",24,"WA","30 - 39",2021-02-15,2021-02-15,168218,384987,269511,273781,0.66446609428509
"3735",24,"WA","40 - 49",2021-02-15,2021-02-15,127012,248726,197815,245454,0.657305030555668
"3736",24,"WV","18 - 29",2021-02-15,2021-02-15,15523,17567,36693,29837,1.10151042106151
"3737",24,"WV","30 - 39",2021-02-15,2021-02-15,27170,40848,58391,59554,0.85218421943786
"3738",24,"WV","40 - 49",2021-02-15,2021-02-15,24887,43697,55053,88031,0.606856552896878
"3739",24,"WI","18 - 29",2021-02-15,2021-02-15,79492,155460,205871,130289,0.998649164126559
"3740",24,"WI","30 - 39",2021-02-15,2021-02-15,77114,129096,161789,187752,0.753998762813715
"3741",24,"WI","40 - 49",2021-02-15,2021-02-15,77612,206217,81079,181272,0.409536786850723
"3742",24,"WY","18 - 29",2021-02-15,2021-02-15,7729,4909,12413,14893,1.01716998283002
"3743",24,"WY","30 - 39",2021-02-15,2021-02-15,7586,26657,10930,25923,0.352149106124002
"3744",24,"WY","40 - 49",2021-02-15,2021-02-15,11519,16372,14906,41101,0.459781114610339
"3745",25,"US","18 - 29",2021-03-01,2021-03-01,4411563,8956255,8749424,6605010,0.8457530284331
"3746",25,"US","30 - 39",2021-03-01,2021-03-01,5398609,12196229,8319834,10148661,0.613940950257531
"3747",25,"US","40 - 49",2021-03-01,2021-03-01,4780866,10936142,6824783,10921930,0.530954834442855
"3748",25,"AL","18 - 29",2021-03-01,2021-03-01,38865,134198,58200,45002,0.541657366071429
"3749",25,"AL","30 - 39",2021-03-01,2021-03-01,95651,251855,120102,208701,0.468462032847254
"3750",25,"AL","40 - 49",2021-03-01,2021-03-01,70351,118533,102555,215766,0.517219614775994
"3751",25,"AK","18 - 29",2021-03-01,2021-03-01,6564,17607,20714,35848,0.510298381816481
"3752",25,"AK","30 - 39",2021-03-01,2021-03-01,24804,34404,14874,20439,0.723483398063563
"3753",25,"AK","40 - 49",2021-03-01,2021-03-01,8474,21553,15262,22701,0.536358295295341
"3754",25,"AZ","18 - 29",2021-03-01,2021-03-01,110112,201927,103678,152100,0.603880494990495
"3755",25,"AZ","30 - 39",2021-03-01,2021-03-01,93126,231424,283213,258707,0.767833497575138
"3756",25,"AZ","40 - 49",2021-03-01,2021-03-01,75486,217838,160747,289768,0.465386539954216
"3757",25,"AR","18 - 29",2021-03-01,2021-03-01,41967,26430,58428,23085,2.02756740381703
"3758",25,"AR","30 - 39",2021-03-01,2021-03-01,48641,127301,148461,123926,0.784557392318501
"3759",25,"AR","40 - 49",2021-03-01,2021-03-01,49934,84235,30176,110769,0.41081208590593
