"","Week","State","Age","date_start","date_end","More.than.half.the.days","Several.days","Nearly.every.day","Not.at.all"
"3348",22,"MI","40 - 49",2021-01-18,2021-01-18,31901.435,42557.879,42155.084,48724.352
"3349",22,"MN","18 - 29",2021-01-18,2021-01-18,33768.413,30189.871,36801.392,38170.927
"3350",22,"MN","30 - 39",2021-01-18,2021-01-18,23408.571,25008.809,23723.392,27754.057
"3351",22,"MN","40 - 49",2021-01-18,2021-01-18,14752.136,31548.782,17186.275,31960.139
"3352",22,"MS","18 - 29",2021-01-18,2021-01-18,21370.09,10427.343,30667.648,38122.382
"3353",22,"MS","30 - 39",2021-01-18,2021-01-18,17923.322,20127.743,16830.698,21968.409
"3354",22,"MS","40 - 49",2021-01-18,2021-01-18,29623.261,18977.542,36711.346,14459.146
"3355",22,"MO","18 - 29",2021-01-18,2021-01-18,21200.629,43569.835,30107.527,37487.643
"3356",22,"MO","30 - 39",2021-01-18,2021-01-18,42656.92,61875.393,54155.454,21979.078
"3357",22,"MO","40 - 49",2021-01-18,2021-01-18,32569.525,22971.909,56336.803,41395.001
"3358",22,"MT","18 - 29",2021-01-18,2021-01-18,1982.73,6960.32,6303.841,2542.343
"3359",22,"MT","30 - 39",2021-01-18,2021-01-18,3327.096,9665.324,10774.02,9320.834
"3360",22,"MT","40 - 49",2021-01-18,2021-01-18,3600.614,8995.126,4054.719,3874.62
"3361",22,"NE","18 - 29",2021-01-18,2021-01-18,7478.677,11319.759,9723.553,13198.487
"3362",22,"NE","30 - 39",2021-01-18,2021-01-18,5101.89,10735.714,10561.989,12502.227
"3363",22,"NE","40 - 49",2021-01-18,2021-01-18,5551.503,11940.351,6419.611,8348.987
"3364",22,"NV","18 - 29",2021-01-18,2021-01-18,6881.038,32018.533,30562.621,20046.236
"3365",22,"NV","30 - 39",2021-01-18,2021-01-18,9182.999,16646.21,19271.755,20880.783
"3366",22,"NV","40 - 49",2021-01-18,2021-01-18,22123.878,29404.327,20576.774,22845.978
"3367",22,"NH","18 - 29",2021-01-18,2021-01-18,8927.86,6923.275,7450.494,11106.566
"3368",22,"NH","30 - 39",2021-01-18,2021-01-18,6755.456,9250.465,8548.477,17949.889
"3369",22,"NH","40 - 49",2021-01-18,2021-01-18,6497.909,6681.706,7662.404,7721.256
"3370",22,"NJ","18 - 29",2021-01-18,2021-01-18,47892.769,57036.181,42632.626,61325.455
"3371",22,"NJ","30 - 39",2021-01-18,2021-01-18,37153.297,58102.748,40577.622,47964.703
"3372",22,"NJ","40 - 49",2021-01-18,2021-01-18,20192.378,35151.652,54267.345,38832.782
"3373",22,"NM","18 - 29",2021-01-18,2021-01-18,10389.994,18527.305,9621.392,12793.597
"3374",22,"NM","30 - 39",2021-01-18,2021-01-18,8385.706,18357.014,14359.498,26988.796
"3375",22,"NM","40 - 49",2021-01-18,2021-01-18,9685.072,10320.707,9516.502,10374.82
"3376",22,"NY","18 - 29",2021-01-18,2021-01-18,79104.765,106689.948,88104.481,137205.831
"3377",22,"NY","30 - 39",2021-01-18,2021-01-18,46603.625,102218.991,108474.703,102393.323
"3378",22,"NY","40 - 49",2021-01-18,2021-01-18,64290.29,89713.345,57523.078,99866.935
"3379",22,"NC","18 - 29",2021-01-18,2021-01-18,53564.533,103392.748,55772.234,42220.374
"3380",22,"NC","30 - 39",2021-01-18,2021-01-18,51265.126,62937.151,45612.53,65454.116
"3381",22,"NC","40 - 49",2021-01-18,2021-01-18,45176.871,44130.157,79653.254,85599.428
"3382",22,"ND","18 - 29",2021-01-18,2021-01-18,5152.323,7739.947,5756.938,2276.438
"3383",22,"ND","30 - 39",2021-01-18,2021-01-18,4518.547,6659.784,13321.523,5917.008
"3384",22,"ND","40 - 49",2021-01-18,2021-01-18,2471.412,7071.431,4212.112,4657.304
"3385",22,"OH","18 - 29",2021-01-18,2021-01-18,51924.298,70941.134,50352.013,49331.779
"3386",22,"OH","30 - 39",2021-01-18,2021-01-18,29476.732,64379.688,70580.516,95965.978
"3387",22,"OH","40 - 49",2021-01-18,2021-01-18,28329.303,47696.679,80178.3,77948.36
"3388",22,"OK","18 - 29",2021-01-18,2021-01-18,16648.386,29952.064,33363.727,32462.142
"3389",22,"OK","30 - 39",2021-01-18,2021-01-18,19150.135,22570.915,17362.547,30955.48
"3390",22,"OK","40 - 49",2021-01-18,2021-01-18,13170.823,25045.629,16694.514,19722.713
"3391",22,"OR","18 - 29",2021-01-18,2021-01-18,17429.925,19871.677,31314.677,17922.676
"3392",22,"OR","30 - 39",2021-01-18,2021-01-18,13813.148,21556.352,23509.396,17600.861
"3393",22,"OR","40 - 49",2021-01-18,2021-01-18,13360.308,20685.932,17206.067,13750.31
"3394",22,"PA","18 - 29",2021-01-18,2021-01-18,91809.529,69201.101,68087.884,60132.287
"3395",22,"PA","30 - 39",2021-01-18,2021-01-18,81547.134,45385.742,43817.888,70494.331
"3396",22,"PA","40 - 49",2021-01-18,2021-01-18,41155.196,70525.514,39386.758,66079.358
"3397",22,"RI","18 - 29",2021-01-18,2021-01-18,2372.688,6037.488,10076.774,7130.672
"3398",22,"RI","30 - 39",2021-01-18,2021-01-18,4877.991,8197.033,6658.71,6916.068
"3399",22,"RI","40 - 49",2021-01-18,2021-01-18,4536.951,8544.215,6391.398,6649.272
"3400",22,"SC","18 - 29",2021-01-18,2021-01-18,4749.184,46885.386,36761.912,34123.886
"3401",22,"SC","30 - 39",2021-01-18,2021-01-18,18335.589,28862.083,22360.154,41842.967
"3402",22,"SC","40 - 49",2021-01-18,2021-01-18,16585.637,19396.217,47671.823,36617.024
"3403",22,"SD","18 - 29",2021-01-18,2021-01-18,2441.708,5521.929,4426.216,7574.398
"3404",22,"SD","30 - 39",2021-01-18,2021-01-18,4897.396,6806.344,9192.532,5725.084
"3405",22,"SD","40 - 49",2021-01-18,2021-01-18,6758.254,4150.204,4158.142,5752.92
"3406",22,"TN","18 - 29",2021-01-18,2021-01-18,15689.57,52526.986,36078.978,33164.408
"3407",22,"TN","30 - 39",2021-01-18,2021-01-18,30719.012,45254.29,35420.961,38628.274
"3408",22,"TN","40 - 49",2021-01-18,2021-01-18,12270.097,26938.49,32630.656,36493.527
"3409",22,"TX","18 - 29",2021-01-18,2021-01-18,69886.337,142843.037,108127.116,181016.231
"3410",22,"TX","30 - 39",2021-01-18,2021-01-18,58645.789,189510.312,113359.34,142310.046
"3411",22,"TX","40 - 49",2021-01-18,2021-01-18,98781.503,134241.039,128114.35,94646.181
"3412",22,"UT","18 - 29",2021-01-18,2021-01-18,21564.448,17422.166,21267.598,14314.952
"3413",22,"UT","30 - 39",2021-01-18,2021-01-18,15035.024,16878.513,14986.1,11150.372
"3414",22,"UT","40 - 49",2021-01-18,2021-01-18,18052.124,10092.819,9734.823,13930.541
"3415",22,"VT","18 - 29",2021-01-18,2021-01-18,2175.17,3442.151,10558.512,2496.562
"3416",22,"VT","30 - 39",2021-01-18,2021-01-18,4026.055,6222.861,4711.038,4477.033
"3417",22,"VT","40 - 49",2021-01-18,2021-01-18,2906.062,4798.908,1538.108,4198.995
"3418",22,"VA","18 - 29",2021-01-18,2021-01-18,54605.407,56968.121,61518.516,40006.862
"3419",22,"VA","30 - 39",2021-01-18,2021-01-18,18743.304,50335.859,60011.79,59294.218
"3420",22,"VA","40 - 49",2021-01-18,2021-01-18,32940.519,42209.243,46322.986,46817.841
"3421",22,"WA","18 - 29",2021-01-18,2021-01-18,28107.376,38289.633,36215.683,30238.942
"3422",22,"WA","30 - 39",2021-01-18,2021-01-18,31478.546,33159.678,41214.782,41954.405
"3423",22,"WA","40 - 49",2021-01-18,2021-01-18,33083.747,35483.842,29441.089,18880.869
"3424",22,"WV","18 - 29",2021-01-18,2021-01-18,6598.088,16426.23,19978.255,15496.154
"3425",22,"WV","30 - 39",2021-01-18,2021-01-18,8576.598,9890.356,16642.715,6715.879
"3426",22,"WV","40 - 49",2021-01-18,2021-01-18,6961.527,10245.376,9372.978,8817.091
"3427",22,"WI","18 - 29",2021-01-18,2021-01-18,30169.351,32151.525,50105.867,36663.885
"3428",22,"WI","30 - 39",2021-01-18,2021-01-18,28803.324,22014.202,30995.938,23975.951
"3429",22,"WI","40 - 49",2021-01-18,2021-01-18,17112.46,28281.533,14675.453,37377.849
"3430",22,"WY","18 - 29",2021-01-18,2021-01-18,2643.678,1544.515,5769.547,3509.965
"3431",22,"WY","30 - 39",2021-01-18,2021-01-18,1238.425,9845.575,5476.599,8600.693
"3432",22,"WY","40 - 49",2021-01-18,2021-01-18,3001.511,4888.83,4627.551,7772.106
"3433",23,"US","18 - 29",2021-02-01,2021-02-01,340748.496,370165.32,405669.024,343313.957
"3434",23,"US","30 - 39",2021-02-01,2021-02-01,244341.966,362883.717,250134.458,320118.223
"3435",23,"US","40 - 49",2021-02-01,2021-02-01,223938.119,300971.578,265260.797,377356.845
"3436",23,"AL","18 - 29",2021-02-01,2021-02-01,25645.482,24807.366,61640.799,44254.97
"3437",23,"AL","30 - 39",2021-02-01,2021-02-01,22186.277,25389.45,24423.059,32457.932
"3438",23,"AL","40 - 49",2021-02-01,2021-02-01,20350.863,18450.993,18745.811,38316.518
"3439",23,"AK","18 - 29",2021-02-01,2021-02-01,2828.708,5949.853,6079.366,5405.419
"3440",23,"AK","30 - 39",2021-02-01,2021-02-01,3570.276,4020.641,3554.736,3225.468
"3441",23,"AK","40 - 49",2021-02-01,2021-02-01,2814.703,2779.599,2758.359,2579.331
"3442",23,"AZ","18 - 29",2021-02-01,2021-02-01,22889.21,47465.044,42761.894,35688.162
"3443",23,"AZ","30 - 39",2021-02-01,2021-02-01,34029.592,25510.574,43233.866,43559.078
"3444",23,"AZ","40 - 49",2021-02-01,2021-02-01,23649.988,29761.11,28867.403,29122.58
"3445",23,"AR","18 - 29",2021-02-01,2021-02-01,12014.082,21953.036,22501.865,25748.003
"3446",23,"AR","30 - 39",2021-02-01,2021-02-01,20573.634,21460.589,15301.211,17274.631
"3447",23,"AR","40 - 49",2021-02-01,2021-02-01,12817.335,15534.707,6787.354,19112.798
"3448",23,"CA","18 - 29",2021-02-01,2021-02-01,165542.468,234987.765,172496.345,178350.317
"3449",23,"CA","30 - 39",2021-02-01,2021-02-01,108948.798,136399.863,103304.636,107695.834
"3450",23,"CA","40 - 49",2021-02-01,2021-02-01,68351.53,106753.627,89466.302,119519.776
"3451",23,"CO","18 - 29",2021-02-01,2021-02-01,40877.987,54543.027,46289.687,33893.835
"3452",23,"CO","30 - 39",2021-02-01,2021-02-01,22262.121,39034.256,32727.55,25393.744
"3453",23,"CO","40 - 49",2021-02-01,2021-02-01,36892.742,18765.844,21942.8,20313.356
"3454",23,"CT","18 - 29",2021-02-01,2021-02-01,15268.276,17832.365,18795.385,10973.471
"3455",23,"CT","30 - 39",2021-02-01,2021-02-01,15604.266,16701.065,13290.5,14645.717
"3456",23,"CT","40 - 49",2021-02-01,2021-02-01,13113.316,23418.646,10650.231,17407.462
"3457",23,"DE","18 - 29",2021-02-01,2021-02-01,4034.17,4565.647,7306.182,3879.224
"3458",23,"DE","30 - 39",2021-02-01,2021-02-01,8383.089,9054.171,3487.936,12510.231
"3459",23,"DE","40 - 49",2021-02-01,2021-02-01,3202.628,9072.974,9899.656,9375.969
"3460",23,"DC","18 - 29",2021-02-01,2021-02-01,6417.692,10341.753,5415.712,4606.686
"3461",23,"DC","30 - 39",2021-02-01,2021-02-01,10152.79,9757.635,9907.296,7087.999
"3462",23,"DC","40 - 49",2021-02-01,2021-02-01,4490.126,4801.332,2218.458,7211.704
"3463",23,"FL","18 - 29",2021-02-01,2021-02-01,83926.04,110878.987,118670.02,180942.867
"3464",23,"FL","30 - 39",2021-02-01,2021-02-01,148645.887,79585.319,78561.893,81963.91
"3465",23,"FL","40 - 49",2021-02-01,2021-02-01,98196.811,123383.877,75493.937,141612.691
"3466",23,"GA","18 - 29",2021-02-01,2021-02-01,81332.723,54270.214,39916.753,42810.538
"3467",23,"GA","30 - 39",2021-02-01,2021-02-01,50525.865,93205.91,45198.271,80841.292
"3468",23,"GA","40 - 49",2021-02-01,2021-02-01,32058.705,61176.2,77399.116,74384.871
"3469",23,"HI","18 - 29",2021-02-01,2021-02-01,9899.714,7719.776,3426.208,7805.639
"3470",23,"HI","30 - 39",2021-02-01,2021-02-01,5593.312,13096.156,12704.637,19325.617
"3471",23,"HI","40 - 49",2021-02-01,2021-02-01,6200.866,14484.959,8107.861,10276.764
"3472",23,"ID","18 - 29",2021-02-01,2021-02-01,5951.483,13814.839,13127.725,11511.926
"3473",23,"ID","30 - 39",2021-02-01,2021-02-01,6007.28,15168.913,10176.974,8571.061
"3474",23,"ID","40 - 49",2021-02-01,2021-02-01,4678.539,6167.73,10793.873,8343.436
"3475",23,"IL","18 - 29",2021-02-01,2021-02-01,91403.748,75415.016,44127.748,43159.87
"3476",23,"IL","30 - 39",2021-02-01,2021-02-01,27412.964,62891.942,56139.638,67684.266
"3477",23,"IL","40 - 49",2021-02-01,2021-02-01,40507.396,51931.801,39467.315,81275.434
"3478",23,"IN","18 - 29",2021-02-01,2021-02-01,31190.209,44650.021,72613.183,30331.83
"3479",23,"IN","30 - 39",2021-02-01,2021-02-01,23336.978,24157.905,28330.107,31693.976
"3480",23,"IN","40 - 49",2021-02-01,2021-02-01,21839.442,39234.458,19476.538,29813.577
"3481",23,"IA","18 - 29",2021-02-01,2021-02-01,14063.435,17736.595,23299.786,15907.169
"3482",23,"IA","30 - 39",2021-02-01,2021-02-01,20955.886,15546.866,9414.892,13139.842
"3483",23,"IA","40 - 49",2021-02-01,2021-02-01,7929.414,12879.946,12576.124,16144.496
"3484",23,"KS","18 - 29",2021-02-01,2021-02-01,16435.209,16139.707,18668.658,17151.647
"3485",23,"KS","30 - 39",2021-02-01,2021-02-01,12941.789,17584.32,13823.503,16684.346
"3486",23,"KS","40 - 49",2021-02-01,2021-02-01,9396.437,16340.776,6969.709,18440.336
"3487",23,"KY","18 - 29",2021-02-01,2021-02-01,13117.476,27713.229,35074.027,45322.517
"3488",23,"KY","30 - 39",2021-02-01,2021-02-01,50059.4,37062.35,27972.463,25589.814
"3489",23,"KY","40 - 49",2021-02-01,2021-02-01,22728.044,36048.819,20100.691,33479.648
"3490",23,"LA","18 - 29",2021-02-01,2021-02-01,13402.321,38674.983,14575.302,17189.842
"3491",23,"LA","30 - 39",2021-02-01,2021-02-01,21165.934,35049.064,23231.589,23642.109
"3492",23,"LA","40 - 49",2021-02-01,2021-02-01,40685.252,41513.074,33185.985,18482.743
"3493",23,"ME","18 - 29",2021-02-01,2021-02-01,6193.219,10419.174,8520.703,7033.628
"3494",23,"ME","30 - 39",2021-02-01,2021-02-01,12838.527,14777.485,9978.443,18483.702
"3495",23,"ME","40 - 49",2021-02-01,2021-02-01,10208.491,10622.134,7616.472,8128.646
"3496",23,"MD","18 - 29",2021-02-01,2021-02-01,32445.772,23698.69,30970.08,37801.569
"3497",23,"MD","30 - 39",2021-02-01,2021-02-01,25730.246,45075.731,21789.319,30645.836
"3498",23,"MD","40 - 49",2021-02-01,2021-02-01,16047.932,27221.826,18630.028,20900.568
"3499",23,"MA","18 - 29",2021-02-01,2021-02-01,35466.353,38452.414,31847.878,33154.964
"3500",23,"MA","30 - 39",2021-02-01,2021-02-01,19821.126,32047.27,31753.588,29470.712
"3501",23,"MA","40 - 49",2021-02-01,2021-02-01,25448.957,37028.032,29846.008,27375.624
"3502",23,"MI","18 - 29",2021-02-01,2021-02-01,46726.732,63811.056,43387.619,63850.611
"3503",23,"MI","30 - 39",2021-02-01,2021-02-01,29705.269,37842.286,35321.316,60611.219
"3504",23,"MI","40 - 49",2021-02-01,2021-02-01,33644.322,49079.205,36089.034,29528.257
"3505",23,"MN","18 - 29",2021-02-01,2021-02-01,32031.825,32819.897,36298.521,23316.999
"3506",23,"MN","30 - 39",2021-02-01,2021-02-01,20805.897,33010.521,22416.997,37790.839
"3507",23,"MN","40 - 49",2021-02-01,2021-02-01,16440.912,19610.801,27430.525,29987.537
"3508",23,"MS","18 - 29",2021-02-01,2021-02-01,11036.89,18864.993,19031.758,29541.784
"3509",23,"MS","30 - 39",2021-02-01,2021-02-01,16694.142,27958.826,19932.005,17946.381
"3510",23,"MS","40 - 49",2021-02-01,2021-02-01,19099.377,29551.196,32794.42,18635.681
"3511",23,"MO","18 - 29",2021-02-01,2021-02-01,28121.451,41119.417,39313.62,51522.551
"3512",23,"MO","30 - 39",2021-02-01,2021-02-01,40357.447,35450.79,33697.116,25586.79
"3513",23,"MO","40 - 49",2021-02-01,2021-02-01,26406.68,29015.767,26877.605,33610.225
"3514",23,"MT","18 - 29",2021-02-01,2021-02-01,11481.648,9043.939,7020.213,3187.915
"3515",23,"MT","30 - 39",2021-02-01,2021-02-01,4702.808,11052.194,7397.64,5841.203
"3516",23,"MT","40 - 49",2021-02-01,2021-02-01,4964.636,8936.081,3504.888,10787.174
"3517",23,"NE","18 - 29",2021-02-01,2021-02-01,6895.489,19860.323,8640.27,12803.48
"3518",23,"NE","30 - 39",2021-02-01,2021-02-01,8619.166,11133.704,8863.231,12254.04
"3519",23,"NE","40 - 49",2021-02-01,2021-02-01,5724.66,8636.399,8548.638,10805.232
"3520",23,"NV","18 - 29",2021-02-01,2021-02-01,15815.282,19073.698,17600.251,13221.007
"3521",23,"NV","30 - 39",2021-02-01,2021-02-01,10670.307,20429.734,31806.792,50185.283
"3522",23,"NV","40 - 49",2021-02-01,2021-02-01,10028.443,18562.275,16400.159,21756.564
"3523",23,"NH","18 - 29",2021-02-01,2021-02-01,5072.503,12149.069,12868.564,11153.141
"3524",23,"NH","30 - 39",2021-02-01,2021-02-01,7006.391,9334.11,9810.211,10105.703
"3525",23,"NH","40 - 49",2021-02-01,2021-02-01,4012.994,5825.513,6668.38,5799.244
"3526",23,"NJ","18 - 29",2021-02-01,2021-02-01,27378.521,56173.841,33470.877,23534.487
"3527",23,"NJ","30 - 39",2021-02-01,2021-02-01,35687.007,55997.164,45077.552,41401.545
"3528",23,"NJ","40 - 49",2021-02-01,2021-02-01,32379.287,54234.421,21791.724,45130.02
"3529",23,"NM","18 - 29",2021-02-01,2021-02-01,15464.354,7873.918,10936.765,10239.891
"3530",23,"NM","30 - 39",2021-02-01,2021-02-01,5944.994,19017.228,13335.957,11463.236
"3531",23,"NM","40 - 49",2021-02-01,2021-02-01,10171.498,15193.779,7417.174,14141.503
"3532",23,"NY","18 - 29",2021-02-01,2021-02-01,83177.284,101348.148,106428.283,125130.957
"3533",23,"NY","30 - 39",2021-02-01,2021-02-01,51084.752,137133.826,78322.363,109624.868
"3534",23,"NY","40 - 49",2021-02-01,2021-02-01,77750.73,138033.512,74769.764,117956.629
"3535",23,"NC","18 - 29",2021-02-01,2021-02-01,55158.866,99411.302,96740.852,38346.919
"3536",23,"NC","30 - 39",2021-02-01,2021-02-01,42738.945,66436.146,37511.326,33475.741
"3537",23,"NC","40 - 49",2021-02-01,2021-02-01,35573.455,97107.226,49495.853,57027.654
"3538",23,"ND","18 - 29",2021-02-01,2021-02-01,3364.72,5423.958,4885.321,9045.509
"3539",23,"ND","30 - 39",2021-02-01,2021-02-01,8945.12,8353.586,3746.092,8635.713
"3540",23,"ND","40 - 49",2021-02-01,2021-02-01,2347.056,4170.413,2141.68,5684.177
"3541",23,"OH","18 - 29",2021-02-01,2021-02-01,63590.071,58425.977,64522.888,91481.049
"3542",23,"OH","30 - 39",2021-02-01,2021-02-01,43727.925,50490.224,83706.64,84943.863
"3543",23,"OH","40 - 49",2021-02-01,2021-02-01,37270.82,89844.94,81366.28,67443.01
"3544",23,"OK","18 - 29",2021-02-01,2021-02-01,16228.084,23570.522,38063.088,30628.94
"3545",23,"OK","30 - 39",2021-02-01,2021-02-01,26015.447,31830.89,21000.881,17602.237
"3546",23,"OK","40 - 49",2021-02-01,2021-02-01,8826.969,17808.731,16399.729,26176.94
"3547",23,"OR","18 - 29",2021-02-01,2021-02-01,13157.776,24371.296,23476.714,20620.038
"3548",23,"OR","30 - 39",2021-02-01,2021-02-01,13396.367,25640.875,19774.435,18220.276
"3549",23,"OR","40 - 49",2021-02-01,2021-02-01,9964.296,17895.968,13781.98,19780.437
"3550",23,"PA","18 - 29",2021-02-01,2021-02-01,70222.46,84282.482,56877.197,45736.671
"3551",23,"PA","30 - 39",2021-02-01,2021-02-01,35452.183,50080.927,74271.971,56526.082
"3552",23,"PA","40 - 49",2021-02-01,2021-02-01,56209.29,47499.03,40292.397,70938.318
"3553",23,"RI","18 - 29",2021-02-01,2021-02-01,4030.055,7502.718,4985.743,6640.302
"3554",23,"RI","30 - 39",2021-02-01,2021-02-01,3363.993,6345.214,9983.151,6260.185
"3555",23,"RI","40 - 49",2021-02-01,2021-02-01,5229.625,6967.453,7730.719,5263.222
"3556",23,"SC","18 - 29",2021-02-01,2021-02-01,21193.274,52230.299,24996.874,30842.715
"3557",23,"SC","30 - 39",2021-02-01,2021-02-01,22555.943,24917.366,20151.301,63307.318
"3558",23,"SC","40 - 49",2021-02-01,2021-02-01,11357.45,35154.078,24705.589,27930.853
"3559",23,"SD","18 - 29",2021-02-01,2021-02-01,4529.237,4885.285,9251.267,10528.946
"3560",23,"SD","30 - 39",2021-02-01,2021-02-01,8613.04,5876.461,7142.787,6094.198
"3561",23,"SD","40 - 49",2021-02-01,2021-02-01,3696.34,3691.63,4349.405,4703.575
"3562",23,"TN","18 - 29",2021-02-01,2021-02-01,21351.797,52131.846,43446.508,37436.271
"3563",23,"TN","30 - 39",2021-02-01,2021-02-01,32008.904,34495.866,37454.296,34745.197
"3564",23,"TN","40 - 49",2021-02-01,2021-02-01,26132.091,29938.072,24752.035,32468.405
"3565",23,"TX","18 - 29",2021-02-01,2021-02-01,165479.693,131081.436,219960.054,137428.343
"3566",23,"TX","30 - 39",2021-02-01,2021-02-01,87303.225,169097.076,112749.129,88489.29
"3567",23,"TX","40 - 49",2021-02-01,2021-02-01,89830.376,119192.229,59278.695,137388.781
"3568",23,"UT","18 - 29",2021-02-01,2021-02-01,20411.938,20921.029,16829.554,11964.051
"3569",23,"UT","30 - 39",2021-02-01,2021-02-01,8193.438,12629.207,14702.562,14606.402
"3570",23,"UT","40 - 49",2021-02-01,2021-02-01,7840.615,13560.269,11784.849,10263.192
"3571",23,"VT","18 - 29",2021-02-01,2021-02-01,3353.956,9502.438,6430.031,3235.113
"3572",23,"VT","30 - 39",2021-02-01,2021-02-01,3827.277,4280.724,7639.448,3334.773
"3573",23,"VT","40 - 49",2021-02-01,2021-02-01,1582.895,3314.505,2055.421,4146.526
"3574",23,"VA","18 - 29",2021-02-01,2021-02-01,47501.326,57324.195,44945.841,38009.313
"3575",23,"VA","30 - 39",2021-02-01,2021-02-01,26930.895,46893.626,38784.841,46721.966
"3576",23,"VA","40 - 49",2021-02-01,2021-02-01,24444.415,33084.895,28144.331,36294.104
"3577",23,"WA","18 - 29",2021-02-01,2021-02-01,36454.117,39542.612,46161.584,33528.348
"3578",23,"WA","30 - 39",2021-02-01,2021-02-01,34774.877,30039.535,35310.213,63377.376
"3579",23,"WA","40 - 49",2021-02-01,2021-02-01,19957.125,29716.748,26354.539,21275.399
"3580",23,"WV","18 - 29",2021-02-01,2021-02-01,4805.316,18751.163,7885.982,21768.053
"3581",23,"WV","30 - 39",2021-02-01,2021-02-01,7379.153,11577.515,18565.17,17668.614
"3582",23,"WV","40 - 49",2021-02-01,2021-02-01,11108.998,11549.779,13879.007,12116.359
"3583",23,"WI","18 - 29",2021-02-01,2021-02-01,26540.878,58299.211,37657.793,32122.583
"3584",23,"WI","30 - 39",2021-02-01,2021-02-01,17107.278,46571.164,33129.615,29574.712
"3585",23,"WI","40 - 49",2021-02-01,2021-02-01,23145.516,41658.234,22403.566,34133.586
"3586",23,"WY","18 - 29",2021-02-01,2021-02-01,5743.136,8154.91,2631.541,4497.937
"3587",23,"WY","30 - 39",2021-02-01,2021-02-01,3196.998,5549.376,4599.983,3239.797
"3588",23,"WY","40 - 49",2021-02-01,2021-02-01,3017.038,4081.619,4831.179,4185.477
"3589",24,"US","18 - 29",2021-02-15,2021-02-15,316331.402,457514.693,474763.643,382381.305
"3590",24,"US","30 - 39",2021-02-15,2021-02-15,278032.806,435069.939,291246.294,323290.236
"3591",24,"US","40 - 49",2021-02-15,2021-02-15,218894.15,315347.017,258734.243,367021.618
"3592",24,"AL","18 - 29",2021-02-15,2021-02-15,28093.728,40872.776,33845.111,50043.508
"3593",24,"AL","30 - 39",2021-02-15,2021-02-15,21104.7,34097.687,26389.283,33974.417
"3594",24,"AL","40 - 49",2021-02-15,2021-02-15,18871.348,31159.591,28731.64,33726.265
"3595",24,"AK","18 - 29",2021-02-15,2021-02-15,3002.941,5905.302,6102.158,4727.127
"3596",24,"AK","30 - 39",2021-02-15,2021-02-15,3804.738,5107.322,4730.209,4169.321
"3597",24,"AK","40 - 49",2021-02-15,2021-02-15,2706.014,3782.342,1937.66,3757.846
"3598",24,"AZ","18 - 29",2021-02-15,2021-02-15,32856.991,62956.825,36843.072,47296.11
"3599",24,"AZ","30 - 39",2021-02-15,2021-02-15,25894.744,39737.878,43222.825,40500.621
"3600",24,"AZ","40 - 49",2021-02-15,2021-02-15,22656.268,32814.945,17564.233,37479.494
"3601",24,"AR","18 - 29",2021-02-15,2021-02-15,9517.684,12223.657,26658.352,24184.313
"3602",24,"AR","30 - 39",2021-02-15,2021-02-15,13706.282,16885.337,12827.351,17951.87
"3603",24,"AR","40 - 49",2021-02-15,2021-02-15,16491.314,15942.794,15871.049,14719.726
"3604",24,"CA","18 - 29",2021-02-15,2021-02-15,190249.573,249954.471,186418.829,195145.893
"3605",24,"CA","30 - 39",2021-02-15,2021-02-15,94367.853,150826.383,126051.878,180236.843
"3606",24,"CA","40 - 49",2021-02-15,2021-02-15,104312.265,118485.65,79162.394,129420.07
"3607",24,"CO","18 - 29",2021-02-15,2021-02-15,22490.544,37180.636,41337.094,42991.005
"3608",24,"CO","30 - 39",2021-02-15,2021-02-15,15889.357,39221.027,23374.633,30718.122
"3609",24,"CO","40 - 49",2021-02-15,2021-02-15,26507.207,30002.128,14755.52,37163.603
"3610",24,"CT","18 - 29",2021-02-15,2021-02-15,15759.867,18605.829,23842.363,16247.742
"3611",24,"CT","30 - 39",2021-02-15,2021-02-15,18398.891,29488.974,13716.034,15336.332
"3612",24,"CT","40 - 49",2021-02-15,2021-02-15,15223.582,17534.686,18158.525,22334.674
"3613",24,"DE","18 - 29",2021-02-15,2021-02-15,3392.642,3664.745,7327.107,8239.873
"3614",24,"DE","30 - 39",2021-02-15,2021-02-15,5875.338,5578.655,7084.518,5447.845
"3615",24,"DE","40 - 49",2021-02-15,2021-02-15,6546.75,9239.077,7353.124,6948.861
"3616",24,"DC","18 - 29",2021-02-15,2021-02-15,6030.278,5022.759,10769.534,9082.991
"3617",24,"DC","30 - 39",2021-02-15,2021-02-15,5827.402,6110.655,8550.94,13684.149
"3618",24,"DC","40 - 49",2021-02-15,2021-02-15,5458.991,5289.931,2787.106,4811.745
"3619",24,"FL","18 - 29",2021-02-15,2021-02-15,47527.682,103084.904,159888.774,109632.115
"3620",24,"FL","30 - 39",2021-02-15,2021-02-15,56750.079,127782.865,90498.837,126063.184
"3621",24,"FL","40 - 49",2021-02-15,2021-02-15,112674.841,85740.461,114150.286,114321.142
"3622",24,"GA","18 - 29",2021-02-15,2021-02-15,51114.576,68563.887,78323.842,55860.152
"3623",24,"GA","30 - 39",2021-02-15,2021-02-15,31134.615,65957.015,42021.925,88738.478
"3624",24,"GA","40 - 49",2021-02-15,2021-02-15,42377.52,66693.504,29582.323,96554.146
"3625",24,"HI","18 - 29",2021-02-15,2021-02-15,10791.637,12031.048,10142.82,12643.372
