"","State","EndofWeek","Cases","LogRatio"
"2567","SD",2020-03-08,0,NA
"2568","SD",2020-03-15,1.28571428571429,NA
"2569","SD",2020-03-22,1.71428571428571,0.287682072451781
"2570","SD",2020-03-29,9.85714285714286,1.74919985480926
"2571","SD",2020-04-05,21.4285714285714,0.776528789498996
"2572","SD",2020-04-12,70,1.18377009700842
"2573","SD",2020-04-19,129.285714285714,0.613529552595254
"2574","SD",2020-04-26,82.4285714285714,-0.450092677191826
"2575","SD",2020-05-03,59.8571428571429,-0.319971346585962
"2576","SD",2020-05-10,126.571428571429,0.748846030682943
"2577","SD",2020-05-17,67.1428571428571,-0.633984255900977
"2578","SD",2020-05-24,82.2857142857143,0.203374965991787
"2579","SD",2020-05-31,61.4285714285714,-0.292322452008283
"2580","SD",2020-06-07,63.5714285714286,0.0342890734786319
"2581","SD",2020-06-14,65.7142857142857,0.0331522073169003
"2582","SD",2020-06-21,57,-0.142265072593277
"2583","SD",2020-06-28,54.8571428571429,-0.0383188643021367
"2584","SD",2020-07-05,54.5714285714286,-0.00522194398115171
"2585","SD",2020-07-12,62.2857142857143,0.132221634742459
"2586","SD",2020-07-19,58.1428571428571,-0.0688290579064393
"2587","SD",2020-07-26,69.8571428571429,0.183549304032277
"2588","SD",2020-08-02,80,0.135574294254323
"2589","SD",2020-08-09,92.8571428571429,0.149035579160488
"2590","SD",2020-08-16,95.5714285714286,0.0288116972385456
"2591","SD",2020-08-23,143.142857142857,0.403969221516582
"2592","SD",2020-08-30,292.285714285714,0.713888664866762
"2593","SD",2020-09-06,255.285714285714,-0.135348431352144
"2594","SD",2020-09-13,218.428571428571,-0.155924309230366
"2595","SD",2020-09-20,294,0.297120710464933
"2596","SD",2020-09-27,406.428571428571,0.323828430166436
"2597","SD",2020-10-04,411,0.0111850169911166
"2598","SD",2020-10-11,592.285714285714,0.365395929444177
"2599","SD",2020-10-18,672.142857142857,0.126481759023755
"2600","SD",2020-10-25,847.714285714286,0.232072748831287
"2601","SD",2020-11-01,1160.14285714286,0.313754777431644
"2602","SD",2020-11-08,1154.28571428571,-0.00506142676726983
"2603","SD",2020-11-15,1425.28571428571,0.210890571398366
"2604","SD",2020-11-22,1097.71428571429,-0.26114219902506
"2605","SD",2020-11-29,976.428571428571,-0.117083774730397
"2606","SD",2020-12-06,870.142857142857,-0.115244198321565
"2607","SD",2020-12-13,721,-0.188018264496222
"2608","SD",2020-12-20,527,-0.313438588743587
"2609","SD",2020-12-27,380.428571428571,-0.325902111782743
"2610","SD",2021-01-03,448.857142857143,0.165406233001634
"2611","SD",2021-01-10,398,-0.120252664475815
"2612","SD",2021-01-17,318,-0.224400622504261
"2613","SD",2021-01-24,229.142857142857,-0.32770574340903
"2614","SD",2021-01-31,157.428571428571,-0.3753737987136
"2615","SD",2021-02-07,139.857142857143,-0.118350347182349
"2616","SD",2021-02-14,155.142857142857,0.10372485796337
"2617","SD",2021-02-21,141.285714285714,-0.0935621688711687
"2618","SD",2021-02-28,160.428571428571,0.127064623115731
"2619","SD",2021-03-07,166,0.0341389826734134
"2620","SD",2021-03-14,147.714285714286,-0.116707882343482
"2621","SD",2021-03-21,177.714285714286,0.18489721823075
"2622","SD",2021-03-28,196.714285714286,0.10157522542953
"2623","SD",2021-04-04,159.571428571429,-0.209260699659454
"2624","SD",2021-04-11,204.666666666667,0.248890989465145
"2625","TN",2020-01-26,0,NA
"2626","TN",2020-02-02,0,NA
"2627","TN",2020-02-09,0,NA
